;region A;;
t;x;y;
0.000000E0;6.334492E-1;1.742676E-3
3.332505E-2;6.340542E-1;4.113231E-3
6.665010E-2;6.333783E-1;2.460704E-3
9.997515E-2;6.335154E-1;2.173224E-3
1.333002E-1;6.339396E-1;3.490468E-3
1.666252E-1;6.340459E-1;3.951783E-3
1.999503E-1;6.335863E-1;2.592181E-3
2.332753E-1;6.341229E-1;5.138213E-3
2.666004E-1;6.338638E-1;4.194145E-3
2.999254E-1;6.345674E-1;6.948106E-3
3.332505E-1;6.347120E-1;8.428525E-3
3.665755E-1;6.348483E-1;8.521907E-3
3.999006E-1;6.355486E-1;1.098948E-2
4.332256E-1;6.338501E-1;1.235645E-2
4.665507E-1;6.350682E-1;1.335713E-2
4.998757E-1;6.338286E-1;1.519844E-2
5.332008E-1;6.351638E-1;1.635233E-2
5.665258E-1;6.332676E-1;1.811368E-2
5.998509E-1;6.361444E-1;2.032006E-2
6.331759E-1;6.337553E-1;2.069966E-2
6.665010E-1;6.356186E-1;2.208096E-2
6.998260E-1;6.332561E-1;2.170296E-2
7.331511E-1;6.359778E-1;2.158475E-2
7.664761E-1;6.338059E-1;2.097114E-2
7.998012E-1;6.360600E-1;1.976503E-2
8.331262E-1;6.359322E-1;1.930458E-2
8.664513E-1;6.328016E-1;1.722401E-2
8.997763E-1;6.348017E-1;1.450880E-2
9.331014E-1;6.354066E-1;1.224527E-2
9.664264E-1;6.331567E-1;8.380760E-3
9.997515E-1;6.345417E-1;3.082639E-3
1.033077E0;6.346011E-1;-4.278056E-3
1.066402E0;6.354056E-1;-1.286967E-2
1.099727E0;6.353536E-1;-2.481968E-2
1.133052E0;6.349977E-1;-3.826507E-2
1.166377E0;6.345430E-1;-5.297245E-2
1.199702E0;6.337336E-1;-6.869769E-2
1.233027E0;6.316059E-1;-8.459753E-2
1.266352E0;6.303860E-1;-1.006647E-1
1.299677E0;6.276844E-1;-1.154984E-1
1.333002E0;6.251384E-1;-1.311925E-1
1.366327E0;6.229134E-1;-1.459715E-1
1.399652E0;6.206121E-1;-1.591416E-1
1.432977E0;6.180544E-1;-1.694889E-1
1.466302E0;6.155524E-1;-1.809193E-1
1.499627E0;6.133604E-1;-1.883953E-1
1.532952E0;6.111636E-1;-1.983197E-1
1.566277E0;6.091216E-1;-2.043264E-1
1.599602E0;6.072946E-1;-2.100757E-1
1.632927E0;6.062011E-1;-2.159380E-1
1.666252E0;6.046213E-1;-2.190348E-1
1.699577E0;6.034335E-1;-2.220921E-1
1.732903E0;6.025526E-1;-2.257882E-1
1.766228E0;6.011571E-1;-2.274009E-1
1.799553E0;6.017561E-1;-2.289350E-1
1.832878E0;6.017379E-1;-2.284615E-1
1.866203E0;6.008615E-1;-2.258528E-1
1.899528E0;6.034116E-1;-2.227506E-1
1.932853E0;6.049506E-1;-2.162655E-1
1.966178E0;6.074208E-1;-2.096169E-1
1.999503E0;6.112881E-1;-1.988998E-1
2.032828E0;6.122705E-1;-1.849060E-1
2.066153E0;6.173836E-1;-1.699228E-1
2.099478E0;6.213997E-1;-1.533165E-1
2.132803E0;6.229452E-1;-1.346327E-1
2.166128E0;6.259728E-1;-1.146867E-1
2.199453E0;6.281842E-1;-9.348943E-2
2.232778E0;6.306623E-1;-7.214521E-2
2.266103E0;6.330180E-1;-4.914203E-2
2.299428E0;6.324423E-1;-2.498101E-2
2.332753E0;6.326575E-1;-3.119586E-4
2.366078E0;6.335160E-1;2.463578E-2
2.399404E0;6.323751E-1;4.985342E-2
2.432729E0;6.302085E-1;7.556175E-2
2.466054E0;6.286335E-1;1.008091E-1
2.499379E0;6.253342E-1;1.253375E-1
2.532704E0;6.209315E-1;1.485852E-1
2.566029E0;6.163650E-1;1.691334E-1
2.599354E0;6.117400E-1;1.866230E-1
2.632679E0;6.076371E-1;2.015442E-1
2.666004E0;6.038589E-1;2.130802E-1
2.699329E0;6.004473E-1;2.248846E-1
2.732654E0;5.969204E-1;2.345790E-1
2.765979E0;5.937271E-1;2.439122E-1
2.799304E0;5.901974E-1;2.520577E-1
2.832629E0;5.884436E-1;2.575445E-1
2.865954E0;5.882314E-1;2.588030E-1
2.899279E0;5.885728E-1;2.582432E-1
2.932604E0;5.883028E-1;2.564703E-1
2.965929E0;5.899443E-1;2.545970E-1
2.999254E0;5.909796E-1;2.498642E-1
3.032579E0;5.936023E-1;2.443107E-1
3.065904E0;5.952908E-1;2.364537E-1
3.099230E0;5.981542E-1;2.250945E-1
3.132555E0;6.036964E-1;2.125503E-1
3.165880E0;6.075659E-1;1.972301E-1
3.199205E0;6.117276E-1;1.802247E-1
3.232530E0;6.169334E-1;1.634669E-1
3.265855E0;6.213908E-1;1.449889E-1
3.299180E0;6.238078E-1;1.263645E-1
3.332505E0;6.274040E-1;1.093513E-1
3.365830E0;6.301617E-1;9.240019E-2
3.399155E0;6.316802E-1;7.713773E-2
3.432480E0;6.330732E-1;6.247539E-2
3.465805E0;6.339456E-1;4.868213E-2
3.499130E0;6.349454E-1;3.735040E-2
3.532455E0;6.350560E-1;2.850868E-2
3.565780E0;6.333593E-1;2.125552E-2
3.599105E0;6.337085E-1;1.616076E-2
3.632430E0;6.355367E-1;1.232431E-2
3.665755E0;6.352650E-1;9.548869E-3
3.699080E0;6.341093E-1;7.679520E-3
3.732405E0;6.357797E-1;5.930832E-3
3.765731E0;6.331816E-1;4.000585E-3
3.799056E0;6.352074E-1;3.456207E-3
